request_id	role	span_id	layer	mean_head_mass	mean_head_density	mean_visible_tokens
hpm-Q01-D03	lexicon_end	boundary	9	0.09141126268866628	0.015235210448111047	6.0
hpm-Q01-D03	lexicon_end	boundary	10	0.1021864510028081	0.01703107516713468	6.0
hpm-Q01-D03	lexicon_end	boundary	11	0.08169452873872274	0.013615754789787125	6.0
hpm-Q01-D03	lexicon_end	boundary	12	0.15157596491323133	0.02526266081887189	6.0
hpm-Q01-D03	lexicon_end	boundary	13	0.08558867195524932	0.014264778659208218	6.0
hpm-Q01-D03	lexicon_end	boundary	14	0.11280766145757237	0.018801276909595398	6.0
hpm-Q01-D03	lexicon_end	boundary	15	0.1428484237438692	0.023808070623978196	6.0
hpm-Q01-D03	lexicon_end	boundary	16	0.11604532172606241	0.019340886954343738	6.0
hpm-Q01-D03	lexicon_end	boundary	17	0.1181834986943926	0.019697249782398767	6.0
hpm-Q01-D03	lexicon_end	boundary	18	0.11667931338638482	0.01944655223106414	6.0
hpm-Q01-D03	lexicon_end	boundary	19	0.10508526998563639	0.01751421166427273	6.0
hpm-Q01-D03	lexicon_end	boundary	20	0.11137451520617958	0.01856241920102993	6.0
hpm-Q01-D03	lexicon_end	boundary	21	0.1301548056746924	0.02169246761244873	6.0
hpm-Q01-D03	lexicon_end	boundary	22	0.11727572632565852	0.019545954387609754	6.0
hpm-Q01-D03	lexicon_end	boundary	23	0.0903361878893203	0.015056031314886715	6.0
hpm-Q01-D03	lexicon_end	boundary	24	0.054837485490786264	0.009139580915131043	6.0
hpm-Q01-D03	lexicon_end	boundary	25	0.08196111430500252	0.013660185717500422	6.0
hpm-Q01-D03	lexicon_end	boundary	26	0.0270099932212986	0.0045016655368831	6.0
hpm-Q01-D03	lexicon_end	boundary	27	0.048450337609423855	0.00807505626823731	6.0
hpm-Q01-D03	lexicon_end	boundary	28	0.05307979378213812	0.00884663229702302	6.0
hpm-Q01-D03	lexicon_end	boundary	29	0.016248200887105213	0.002708033481184202	6.0
hpm-Q01-D03	lexicon_end	boundary	30	0.06958689261569617	0.011597815435949363	6.0
hpm-Q01-D03	lexicon_end	boundary	31	0.04778707794341708	0.007964512990569514	6.0
hpm-Q01-D03	lexicon_end	boundary	32	0.07025870040741822	0.011709783401236368	6.0
hpm-Q01-D03	lexicon_end	boundary	33	0.06963546493330597	0.011605910822217659	6.0
hpm-Q01-D03	lexicon_end	boundary	34	0.16588909211084513	0.027648182018474188	6.0
hpm-Q01-D03	lexicon_end	boundary	35	0.14242821759452795	0.02373803626575466	6.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	0	0.019578849810052423	0.0009323261814310677	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	1	0.020048984141828492	0.0009547135305632617	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	2	0.015362964624010433	0.0007315697440004969	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	3	0.011980886965801844	0.000570518426942945	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	4	0.022294216628570673	0.0010616293632652702	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	5	0.007740109604079559	0.00036857664781331234	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	6	0.010082134397644271	0.00048010163798306056	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	7	0.002715632267538111	0.00012931582226371956	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	8	0.006928293667079588	0.00032991874605140897	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	9	0.006739475922534061	0.00032092742488257437	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	10	0.01315608367349963	0.0006264801749285539	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	11	0.004519325104684946	0.0002152059573659498	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	12	0.007571443978835333	0.00036054495137311106	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	13	0.006974761822050972	0.0003321315153357605	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	14	0.01151227410971023	0.0005482035290338206	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	15	0.007495235019426394	0.0003569159533060187	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	16	0.012602575239501257	0.0006001226304524408	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	17	0.013039728235619455	0.0006209394397914026	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	18	0.01405945079894072	0.0006694976570924152	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	19	0.011401334109373606	0.0005429206718749336	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	20	0.008602710256898849	0.0004096528693761357	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	21	0.00605005224403099	0.00028809772590623764	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	22	0.004914727508149308	0.00023403464324520514	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	23	0.004460902116788568	0.00021242391032326511	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	24	0.001672567111615785	7.9646052934085e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	25	0.0020606406022638107	9.812574296494338e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	26	0.0009204602779837243	4.383144180874877e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	27	0.001634507525860751	7.78336917076548e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	28	0.0009994814323448509	4.759435392118337e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	29	0.0005868531983442542	2.794539039734544e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	30	0.0009134106220189137	4.349574390566256e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	31	0.0006723036928584086	3.2014461564686125e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	32	0.0014044121504301764	6.687676906810364e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	33	0.0013203708286860863	6.287480136600411e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	34	0.0015080656798502077	7.181265142143846e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:original	35	0.005156644428846779	0.0002455544966117514	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	0	0.026986250964145864	0.0012850595697212316	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	1	0.02001706507265672	0.0009531935748884153	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	2	0.013899409373541616	0.000661876636835315	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	3	0.015188365728582726	0.0007232555108848917	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	4	0.016455298060781276	0.0007835856219419656	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	5	0.006228552512194424	0.00029659773867592496	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	6	0.010091555642823158	0.0004805502687058647	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	7	0.002777791553412355	0.0001322757882577312	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	8	0.00814618866899508	0.0003879137461426229	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	9	0.007542032177018855	0.00035914438938185027	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	10	0.009686792401298439	0.000461275828633259	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	11	0.002029542964739478	9.664490308283229e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	12	0.004413869958053952	0.0002101842837168549	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	13	0.009917798857680191	0.00047227613608000907	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	14	0.007565200254994742	0.0003602476311902258	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	15	0.0057882363179388024	0.0002756303008542287	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	16	0.0067066360969416094	0.0003193636236638862	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	17	0.00941177038979776	0.00044817954237132184	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	18	0.008665186809726791	0.0004126279433203234	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	19	0.005476321288475935	0.0002607772042131398	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	20	0.00553967285010884	0.0002637939452432781	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	21	0.0048314790516715694	0.0002300704310319795	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	22	0.006888241842294665	0.00032801151629974597	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	23	0.002121240560147536	0.00010101145524512075	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	24	0.0014397292066682978	6.855853365087133e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	25	0.0011138286884981516	5.303946135705483e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	26	0.0007220998198881629	3.438570570896014e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	27	0.001649929376552086	7.856806555009934e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	28	0.0009289398828176698	4.423523251512713e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	29	0.00046329946981678424	2.2061879515084966e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	30	0.0006404282272495371	3.0496582249977955e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	31	0.0007359760168782654	3.504647699420312e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	32	0.0013452556161642447	6.405979124591642e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	33	0.001740040479117604	8.285907043417163e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	34	0.0018158095552640377	8.64671216792399e-05	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:ordinary	35	0.005565963000604857	0.00026504585717165987	21.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	0	0.009476087191842453	0.009476087191842453	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	1	0.003050906812575249	0.003050906812575249	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	2	0.004400440013569096	0.004400440013569096	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	3	0.0031993965645824574	0.0031993965645824574	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	4	0.0030930766672554455	0.0030930766672554455	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	5	0.0030128734509453636	0.0030128734509453636	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	6	0.014862180807540426	0.014862180807540426	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	7	0.002393343450890484	0.002393343450890484	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	8	0.010372117086944854	0.010372117086944854	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	9	0.005695107491646922	0.005695107491646922	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	10	0.002226821491831288	0.002226821491831288	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	11	0.007414805980658912	0.007414805980658912	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	12	0.011870493558888029	0.011870493558888029	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	13	0.016909744116481606	0.016909744116481606	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	14	0.010998855563073562	0.010998855563073562	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	15	0.015955237702636182	0.015955237702636182	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	16	0.009386960151516632	0.009386960151516632	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	17	0.018122711595424335	0.018122711595424335	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	18	0.018520735961374157	0.018520735961374157	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	19	0.008851787178400627	0.008851787178400627	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	20	0.01257936527832726	0.01257936527832726	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	21	0.007622105446614569	0.007622105446614569	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	22	0.0075514771010603	0.0075514771010603	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	23	0.004251757549786905	0.004251757549786905	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	24	0.0023815601079064663	0.0023815601079064663	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	25	0.002715183801171861	0.002715183801171861	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	26	0.0011167070499311649	0.0011167070499311649	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	27	0.0037809326087199224	0.0037809326087199224	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	28	0.0010187224284550211	0.0010187224284550211	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	29	0.0009740375216154007	0.0009740375216154007	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	30	0.002195080898061974	0.002195080898061974	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	31	0.0016005412852280188	0.0016005412852280188	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	32	0.003187815627427426	0.003187815627427426	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	33	0.002169208596839667	0.002169208596839667	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	34	0.005205562584421841	0.005205562584421841	1.0
hpm-Q01-D03	lexicon_end	lex-0419:component:boundary	35	0.005327948935757831	0.005327948935757831	1.0
hpm-Q01-D03	query_end	lex-0031:term	0	8.163727435026025e-05	8.163727435026025e-05	1.0
hpm-Q01-D03	query_end	lex-0031:term	1	0.00032717735257747904	0.00032717735257747904	1.0
hpm-Q01-D03	query_end	lex-0031:term	2	0.000706122063008241	0.000706122063008241	1.0
hpm-Q01-D03	query_end	lex-0031:term	3	0.002482088080853373	0.002482088080853373	1.0
hpm-Q01-D03	query_end	lex-0031:term	4	0.0019155713704179789	0.0019155713704179789	1.0
hpm-Q01-D03	query_end	lex-0031:term	5	0.003126622055802386	0.003126622055802386	1.0
hpm-Q01-D03	query_end	lex-0031:term	6	0.0012714026987339366	0.0012714026987339366	1.0
hpm-Q01-D03	query_end	lex-0031:term	7	0.00031512351570626984	0.00031512351570626984	1.0
hpm-Q01-D03	query_end	lex-0031:term	8	0.0013461066810123157	0.0013461066810123157	1.0
hpm-Q01-D03	query_end	lex-0031:term	9	0.0025487606396517037	0.0025487606396517037	1.0
hpm-Q01-D03	query_end	lex-0031:term	10	0.0016397081296730676	0.0016397081296730676	1.0
hpm-Q01-D03	query_end	lex-0031:term	11	0.001605550300325831	0.001605550300325831	1.0
hpm-Q01-D03	query_end	lex-0031:term	12	0.0017773041871578243	0.0017773041871578243	1.0
hpm-Q01-D03	query_end	lex-0031:term	13	0.0015396202445938085	0.0015396202445938085	1.0
hpm-Q01-D03	query_end	lex-0031:term	14	0.0016287886092243298	0.0016287886092243298	1.0
hpm-Q01-D03	query_end	lex-0031:term	15	0.0015295804078441222	0.0015295804078441222	1.0
hpm-Q01-D03	query_end	lex-0031:term	16	0.0026196166558349887	0.0026196166558349887	1.0
hpm-Q01-D03	query_end	lex-0031:term	17	0.0022135968202974254	0.0022135968202974254	1.0
hpm-Q01-D03	query_end	lex-0031:term	18	0.0035423859776528843	0.0035423859776528843	1.0
hpm-Q01-D03	query_end	lex-0031:term	19	0.0024911763847512702	0.0024911763847512702	1.0
hpm-Q01-D03	query_end	lex-0031:term	20	0.0014623395118462668	0.0014623395118462668	1.0
hpm-Q01-D03	query_end	lex-0031:term	21	0.003206288969522575	0.003206288969522575	1.0
hpm-Q01-D03	query_end	lex-0031:term	22	0.0016671894906963303	0.0016671894906963303	1.0
hpm-Q01-D03	query_end	lex-0031:term	23	0.0012028653275137913	0.0012028653275137913	1.0
hpm-Q01-D03	query_end	lex-0031:term	24	0.001511751096302305	0.001511751096302305	1.0
hpm-Q01-D03	query_end	lex-0031:term	25	0.0008351390581537999	0.0008351390581537999	1.0
hpm-Q01-D03	query_end	lex-0031:term	26	0.0007400414014817613	0.0007400414014817613	1.0
hpm-Q01-D03	query_end	lex-0031:term	27	0.0006158482989917502	0.0006158482989917502	1.0
hpm-Q01-D03	query_end	lex-0031:term	28	0.001184671417206573	0.001184671417206573	1.0
hpm-Q01-D03	query_end	lex-0031:term	29	0.0007898324768689235	0.0007898324768689235	1.0
hpm-Q01-D03	query_end	lex-0031:term	30	0.0005385296547082419	0.0005385296547082419	1.0
hpm-Q01-D03	query_end	lex-0031:term	31	0.0009854306112657696	0.0009854306112657696	1.0
hpm-Q01-D03	query_end	lex-0031:term	32	0.0005531273825916116	0.0005531273825916116	1.0
hpm-Q01-D03	query_end	lex-0031:term	33	0.0014411730899155373	0.0014411730899155373	1.0
hpm-Q01-D03	query_end	lex-0031:term	34	0.0021037083755786057	0.0021037083755786057	1.0
hpm-Q01-D03	query_end	lex-0031:term	35	0.0006409033407805964	0.0006409033407805964	1.0
hpm-Q01-D03	query_end	lex-0031:definition	0	0.002707009213626631	0.00014247416913824374	19.0
hpm-Q01-D03	query_end	lex-0031:definition	1	0.006357899333940873	0.0003346262807337302	19.0
hpm-Q01-D03	query_end	lex-0031:definition	2	0.008903174219451915	0.0004685881168132587	19.0
hpm-Q01-D03	query_end	lex-0031:definition	3	0.009652605332517085	0.0005080318596061623	19.0
hpm-Q01-D03	query_end	lex-0031:definition	4	0.011957245425658125	0.0006293287066135855	19.0
hpm-Q01-D03	query_end	lex-0031:definition	5	0.00467102842773065	0.0002458436014595079	19.0
hpm-Q01-D03	query_end	lex-0031:definition	6	0.008770371251547893	0.00046159848692357326	19.0
hpm-Q01-D03	query_end	lex-0031:definition	7	0.0031641224738827405	0.00016653276178330207	19.0
hpm-Q01-D03	query_end	lex-0031:definition	8	0.008185125650180147	0.0004307960868515867	19.0
hpm-Q01-D03	query_end	lex-0031:definition	9	0.010357826717890515	0.0005451487746258166	19.0
hpm-Q01-D03	query_end	lex-0031:definition	10	0.006116557272021872	0.00032192406694851955	19.0
hpm-Q01-D03	query_end	lex-0031:definition	11	0.006810998331286781	0.00035847359638351483	19.0
hpm-Q01-D03	query_end	lex-0031:definition	12	0.004936242705061723	0.0002598022476348275	19.0
hpm-Q01-D03	query_end	lex-0031:definition	13	0.007957921578049386	0.00041883797779207287	19.0
hpm-Q01-D03	query_end	lex-0031:definition	14	0.013490399519569901	0.0007100210273457842	19.0
hpm-Q01-D03	query_end	lex-0031:definition	15	0.011040196890402143	0.0005810629942316918	19.0
hpm-Q01-D03	query_end	lex-0031:definition	16	0.016140016922479905	0.0008494745748673634	19.0
hpm-Q01-D03	query_end	lex-0031:definition	17	0.009591384345011944	0.0005048097023690496	19.0
hpm-Q01-D03	query_end	lex-0031:definition	18	0.01812737920549523	0.000954072589762907	19.0
hpm-Q01-D03	query_end	lex-0031:definition	19	0.010674586030963766	0.0005618203174191456	19.0
hpm-Q01-D03	query_end	lex-0031:definition	20	0.005889931285361971	0.00030999638344010377	19.0
hpm-Q01-D03	query_end	lex-0031:definition	21	0.004372760126392483	0.00023014526981013069	19.0
hpm-Q01-D03	query_end	lex-0031:definition	22	0.005123245819256508	0.00026964451680297415	19.0
hpm-Q01-D03	query_end	lex-0031:definition	23	0.0035854070581748942	0.00018870563464078388	19.0
hpm-Q01-D03	query_end	lex-0031:definition	24	0.006140153940977555	0.00032316599689355554	19.0
hpm-Q01-D03	query_end	lex-0031:definition	25	0.0013393947367039763	7.049445982652508e-05	19.0
hpm-Q01-D03	query_end	lex-0031:definition	26	0.0016326587569883587	8.592940826254519e-05	19.0
hpm-Q01-D03	query_end	lex-0031:definition	27	0.0016150669504049198	8.500352370552209e-05	19.0
hpm-Q01-D03	query_end	lex-0031:definition	28	0.0016452572540872623	8.659248705722432e-05	19.0
hpm-Q01-D03	query_end	lex-0031:definition	29	0.0013995015731056437	7.365797753187598e-05	19.0
hpm-Q01-D03	query_end	lex-0031:definition	30	0.0009905593559087489	5.213470294256573e-05	19.0
hpm-Q01-D03	query_end	lex-0031:definition	31	0.0014390836896184256	7.57412468220224e-05	19.0
hpm-Q01-D03	query_end	lex-0031:definition	32	0.002316890189399873	0.00012194158891578277	19.0
hpm-Q01-D03	query_end	lex-0031:definition	33	0.0017363179294642705	9.138515418233002e-05	19.0
hpm-Q01-D03	query_end	lex-0031:definition	34	0.0018238313696940373	9.59911247207388e-05	19.0
hpm-Q01-D03	query_end	lex-0031:definition	35	0.0025466475112931874	0.00013403407954174672	19.0
hpm-Q01-D03	query_end	lex-0031	0	0.004694174120646069	0.00015647247068820228	30.0
hpm-Q01-D03	query_end	lex-0031	1	0.011134737652549296	0.0003711579217516432	30.0
hpm-Q01-D03	query_end	lex-0031	2	0.01755782601179151	0.000585260867059717	30.0
hpm-Q01-D03	query_end	lex-0031	3	0.023281077711315497	0.0007760359237105166	30.0
hpm-Q01-D03	query_end	lex-0031	4	0.024356246327393083	0.0008118748775797695	30.0
hpm-Q01-D03	query_end	lex-0031	5	0.01851492616765177	0.0006171642055883922	30.0
hpm-Q01-D03	query_end	lex-0031	6	0.014270448049812368	0.00047568160166041223	30.0
hpm-Q01-D03	query_end	lex-0031	7	0.005745009287089504	0.00019150030956965015	30.0
hpm-Q01-D03	query_end	lex-0031	8	0.01965259036621969	0.0006550863455406565	30.0
hpm-Q01-D03	query_end	lex-0031	9	0.018786843074745922	0.0006262281024915307	30.0
hpm-Q01-D03	query_end	lex-0031	10	0.010447827311558022	0.0003482609103852674	30.0
hpm-Q01-D03	query_end	lex-0031	11	0.013158791771543873	0.0004386263923847958	30.0
hpm-Q01-D03	query_end	lex-0031	12	0.011509827414311965	0.00038366091381039885	30.0
hpm-Q01-D03	query_end	lex-0031	13	0.017036729239835922	0.0005678909746611974	30.0
hpm-Q01-D03	query_end	lex-0031	14	0.018859010120805403	0.0006286336706935134	30.0
hpm-Q01-D03	query_end	lex-0031	15	0.015398058338371323	0.0005132686112790441	30.0
hpm-Q01-D03	query_end	lex-0031	16	0.023389594301537198	0.0007796531433845733	30.0
hpm-Q01-D03	query_end	lex-0031	17	0.015245637904438702	0.0005081879301479567	30.0
hpm-Q01-D03	query_end	lex-0031	18	0.02518064442643242	0.000839354814214414	30.0
hpm-Q01-D03	query_end	lex-0031	19	0.01439054688847513	0.00047968489628250435	30.0
hpm-Q01-D03	query_end	lex-0031	20	0.009386218855980122	0.000312873961866004	30.0
hpm-Q01-D03	query_end	lex-0031	21	0.009652639180805	0.00032175463936016664	30.0
hpm-Q01-D03	query_end	lex-0031	22	0.00870782709564473	0.0002902609031881577	30.0
hpm-Q01-D03	query_end	lex-0031	23	0.005541203681515228	0.00018470678938384093	30.0
hpm-Q01-D03	query_end	lex-0031	24	0.008826259522131785	0.0002942086507377262	30.0
hpm-Q01-D03	query_end	lex-0031	25	0.002696185408444303	8.987284694814344e-05	30.0
hpm-Q01-D03	query_end	lex-0031	26	0.0029634417117915908	9.878139039305302e-05	30.0
hpm-Q01-D03	query_end	lex-0031	27	0.00486187231859847	0.000162062410619949	30.0
hpm-Q01-D03	query_end	lex-0031	28	0.004067702584889643	0.0001355900861629881	30.0
hpm-Q01-D03	query_end	lex-0031	29	0.0031073056645667396	0.00010357685548555799	30.0
hpm-Q01-D03	query_end	lex-0031	30	0.0022648036962202855	7.549345654067618e-05	30.0
hpm-Q01-D03	query_end	lex-0031	31	0.0037463277251020485	0.00012487759083673494	30.0
hpm-Q01-D03	query_end	lex-0031	32	0.005004872986107266	0.00016682909953690886	30.0
hpm-Q01-D03	query_end	lex-0031	33	0.007167237317124986	0.00023890791057083283	30.0
hpm-Q01-D03	query_end	lex-0031	34	0.00700744704686437	0.00023358156822881232	30.0
hpm-Q01-D03	query_end	lex-0031	35	0.005085743011806976	0.00016952476706023252	30.0
hpm-Q01-D03	query_end	lex-0104:term	0	0.000129589162793875	0.000129589162793875	1.0
hpm-Q01-D03	query_end	lex-0104:term	1	0.0006504866836029022	0.0006504866836029022	1.0
hpm-Q01-D03	query_end	lex-0104:term	2	0.0005499706606393318	0.0005499706606393318	1.0
hpm-Q01-D03	query_end	lex-0104:term	3	0.0007149527193019978	0.0007149527193019978	1.0
hpm-Q01-D03	query_end	lex-0104:term	4	0.0004659554086643425	0.0004659554086643425	1.0
hpm-Q01-D03	query_end	lex-0104:term	5	0.00020239534559252093	0.00020239534559252093	1.0
hpm-Q01-D03	query_end	lex-0104:term	6	0.0003367380056715774	0.0003367380056715774	1.0
hpm-Q01-D03	query_end	lex-0104:term	7	0.00012206398029588966	0.00012206398029588966	1.0
hpm-Q01-D03	query_end	lex-0104:term	8	0.00016067686867415887	0.00016067686867415887	1.0
hpm-Q01-D03	query_end	lex-0104:term	9	0.00017298935776010205	0.00017298935776010205	1.0
hpm-Q01-D03	query_end	lex-0104:term	10	9.716393389069822e-05	9.716393389069822e-05	1.0
hpm-Q01-D03	query_end	lex-0104:term	11	0.00016908753920041875	0.00016908753920041875	1.0
hpm-Q01-D03	query_end	lex-0104:term	12	0.00040386383015622584	0.00040386383015622584	1.0
hpm-Q01-D03	query_end	lex-0104:term	13	0.0003772531841966702	0.0003772531841966702	1.0
hpm-Q01-D03	query_end	lex-0104:term	14	0.00037575134196465854	0.00037575134196465854	1.0
hpm-Q01-D03	query_end	lex-0104:term	15	0.0003143004553727291	0.0003143004553727291	1.0
hpm-Q01-D03	query_end	lex-0104:term	16	0.0005737285592601893	0.0005737285592601893	1.0
hpm-Q01-D03	query_end	lex-0104:term	17	0.004823526484813101	0.004823526484813101	1.0
hpm-Q01-D03	query_end	lex-0104:term	18	0.0014016260151237248	0.0014016260151237248	1.0
hpm-Q01-D03	query_end	lex-0104:term	19	0.0013255384754131683	0.0013255384754131683	1.0
hpm-Q01-D03	query_end	lex-0104:term	20	0.0006378696992390687	0.0006378696992390687	1.0
hpm-Q01-D03	query_end	lex-0104:term	21	0.0012192705576636875	0.0012192705576636875	1.0
hpm-Q01-D03	query_end	lex-0104:term	22	0.0009721428285232037	0.0009721428285232037	1.0
hpm-Q01-D03	query_end	lex-0104:term	23	0.0005188506458040365	0.0005188506458040365	1.0
hpm-Q01-D03	query_end	lex-0104:term	24	0.0005202785717237646	0.0005202785717237646	1.0
hpm-Q01-D03	query_end	lex-0104:term	25	0.0006226182610049591	0.0006226182610049591	1.0
hpm-Q01-D03	query_end	lex-0104:term	26	0.0005648400653299745	0.0005648400653299745	1.0
hpm-Q01-D03	query_end	lex-0104:term	27	0.00022480969090210579	0.00022480969090210579	1.0
hpm-Q01-D03	query_end	lex-0104:term	28	0.00025795767166059136	0.00025795767166059136	1.0
hpm-Q01-D03	query_end	lex-0104:term	29	0.00047530613741741945	0.00047530613741741945	1.0
hpm-Q01-D03	query_end	lex-0104:term	30	0.00020767411756850152	0.00020767411756850152	1.0
hpm-Q01-D03	query_end	lex-0104:term	31	0.0007060479100005068	0.0007060479100005068	1.0
