contrast_id,role,cross_query,view,effect,numeric_bound,direction,statistical_interval,ncc_background_cancels,cancellation_residual,terms
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,original/mean_with_eos,-0.03149986267089844,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,ab_forward/answer_sum,-1.5027484893798828,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,ab_forward/answer_mean,-0.7513742446899414,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,ab_forward/total_with_eos,-1.5027484893798828,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,ab_forward/mean_with_eos,-0.5009161631266279,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,ab_reverse/answer_sum,-1.908843994140625,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,ab_reverse/answer_mean,-0.9544219970703125,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,ab_reverse/total_with_eos,-1.908843994140625,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,ab_reverse/mean_with_eos,-0.6362813313802083,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,background,-0.12040395021390715,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,ncc,0.08265357891670666,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,single_probe/empty,0.10731798807779924,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,single_probe/space,0.135264460245768,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,single_probe/na,0.07691103617350281,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,single_probe/mask,0.07886924743652379,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,single_probe/lorem,-0.028356043497721473,0.00537109375,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,leave_one_out/empty,0.0799394592484517,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,leave_one_out/space,0.07124242850175966,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,leave_one_out/na,0.09369517947856387,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,leave_one_out/mask,0.083604682868204,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,leave_one_out/lorem,0.0890567811490186,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,ab_symmetric_sum,-1.705796241760254,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-O-delta,within_query_word_pair,False,ab_mapping_gap_sum,0.4060955047607422,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,original/answer_sum,0.059192657470703125,0.002685546875,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,original/answer_mean,0.011938222249348929,0.002685546875,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,original/total_with_eos,0.059192657470703125,0.002685546875,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,original/mean_with_eos,0.009927749633789062,0.002685546875,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,ab_forward/answer_sum,-0.06521224975585938,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,ab_forward/answer_mean,-0.03260612487792969,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,ab_forward/total_with_eos,-0.06521224975585938,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,ab_forward/mean_with_eos,-0.02173741658528705,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,ab_reverse/answer_sum,-0.32543182373046875,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,ab_reverse/answer_mean,-0.16271591186523438,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,ab_reverse/total_with_eos,-0.32543182373046875,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,ab_reverse/mean_with_eos,-0.10847727457682277,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,background,-0.045545271310591495,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,ncc,0.05748349355994087,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,single_probe/empty,0.06579106648763045,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,single_probe/space,0.07201207478841187,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,single_probe/na,0.06216583251953134,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,single_probe/mask,0.04702326456705741,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,single_probe/lorem,0.013339487711589548,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,leave_one_out/empty,0.05668686872401807,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,leave_one_out/space,0.05458233131775625,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,leave_one_out/na,0.05615141026346837,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,leave_one_out/mask,0.06012363030984513,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,leave_one_out/lorem,0.059703486525325644,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,ab_symmetric_sum,-0.19532203674316406,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N1-delta,within_query_word_pair,False,ab_mapping_gap_sum,0.2602195739746094,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N1-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,original/answer_sum,0.04754447937011719,0.002685546875,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,original/answer_mean,0.009608078002929621,0.002685546875,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,original/total_with_eos,0.04754447937011719,0.002685546875,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,original/mean_with_eos,0.007986068725585938,0.002685546875,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,ab_forward/answer_sum,-0.07715988159179688,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,ab_forward/answer_mean,-0.03857994079589844,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,ab_forward/total_with_eos,-0.07715988159179688,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,ab_forward/mean_with_eos,-0.025719960530598662,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,ab_reverse/answer_sum,-0.3863182067871094,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,ab_reverse/answer_mean,-0.1931591033935547,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,ab_reverse/total_with_eos,-0.3863182067871094,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,ab_reverse/mean_with_eos,-0.12877273559570335,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,background,-0.04592503846329343,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,ncc,0.05553311646622339,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,single_probe/empty,0.05751635233561192,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,single_probe/space,0.062407302856445135,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,single_probe/na,0.06705589294433612,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,single_probe/mask,0.039847946166992276,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,single_probe/lorem,0.01728452046712281,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,leave_one_out/empty,0.05550464220560336,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,leave_one_out/space,0.05422595215549597,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,leave_one_out/na,0.04843826499759896,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,leave_one_out/mask,0.059637802666359985,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,leave_one_out/lorem,0.05760635601481878,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,ab_symmetric_sum,-0.23173904418945312,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-N2-delta,within_query_word_pair,False,ab_mapping_gap_sum,0.3091583251953125,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-N2-H""}]"
FD-3169-Q04-F1-D-delta,within_query_word_pair,False,original/answer_sum,0.023721694946289062,0.002685546875,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-H""}]"
FD-3169-Q04-F1-D-delta,within_query_word_pair,False,original/answer_mean,0.004777399698893348,0.002685546875,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-H""}]"
FD-3169-Q04-F1-D-delta,within_query_word_pair,False,original/total_with_eos,0.023721694946289062,0.002685546875,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-H""}]"
FD-3169-Q04-F1-D-delta,within_query_word_pair,False,original/mean_with_eos,0.003974278767903572,0.002685546875,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-H""}]"
FD-3169-Q04-F1-D-delta,within_query_word_pair,False,ab_forward/answer_sum,-0.2328948974609375,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-H""}]"
FD-3169-Q04-F1-D-delta,within_query_word_pair,False,ab_forward/answer_mean,-0.11644744873046875,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-H""}]"
FD-3169-Q04-F1-D-delta,within_query_word_pair,False,ab_forward/total_with_eos,-0.2328948974609375,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-H""}]"
FD-3169-Q04-F1-D-delta,within_query_word_pair,False,ab_forward/mean_with_eos,-0.07763163248697857,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-H""}]"
FD-3169-Q04-F1-D-delta,within_query_word_pair,False,ab_reverse/answer_sum,-1.0394325256347656,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-H""}]"
FD-3169-Q04-F1-D-delta,within_query_word_pair,False,ab_reverse/answer_mean,-0.5197162628173828,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-H""}]"
FD-3169-Q04-F1-D-delta,within_query_word_pair,False,ab_reverse/total_with_eos,-1.0394325256347656,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-H""}]"
FD-3169-Q04-F1-D-delta,within_query_word_pair,False,ab_reverse/mean_with_eos,-0.3464775085449219,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-H""}]"
FD-3169-Q04-F1-D-delta,within_query_word_pair,False,background,-0.03281451297063587,0.002685546875,negative,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-H""}]"
FD-3169-Q04-F1-D-delta,within_query_word_pair,False,ncc,0.037591912669529215,0.00537109375,positive,False,False,null,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-D-H""}]"
