job_id	comparison	layer0	probe_pre	probe_mid	probe_post	increment_attention	increment_mlp	branch_attention	branch_mlp	scale_attention	scale_mlp	rounding_attention	rounding_mlp
T01-D01-restore-L26-attention	minus-native	32	4.947739601135254	5.221689224243164	6.189913749694824	0.27394962310791016	0.9682245254516602	0.5796170816798956	1.2611130784420015	-0.30566391496939915	-0.29288965955124113	-3.543602586225658e-06	1.1065608997995469e-06
T01-D01-restore-L26-attention	minus-native	33	6.189913749694824	5.869653701782227	5.740357398986816	-0.32026004791259766	-0.12929630279541016	0.04287001726373202	0.43536267066676704	-0.36313150290564356	-0.5646594445382167	1.4377293139355984e-06	4.7107603950991006e-07
T01-D01-restore-L26-attention	minus-native	34	5.740357398986816	5.165718078613281	3.9738025665283203	-0.5746393203735352	-1.191915512084961	0.10860707928520819	-0.1490465377476371	-0.6832471294925244	-1.0428694039964685	7.298337811878497e-07	4.2965914448522824e-07
T01-D01-restore-L26-attention	minus-native	35	3.9738025665283203	3.9269943237304688	8.286701202392578	-0.04680824279785156	4.359706878662109	0.23947630928550873	0.21244401493300158	-0.2862858489445633	4.14726818932216	1.2968612029817805e-06	-5.325593052774025e-06
T01-D01-restore-L28-mlp	minus-native	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L28-mlp	minus-native	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L28-mlp	minus-native	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L28-mlp	minus-native	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L28-mlp	minus-native	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L28-mlp	minus-native	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L28-mlp	minus-native	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L28-mlp	minus-native	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L28-mlp	minus-native	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L28-mlp	minus-native	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L28-mlp	minus-native	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L28-mlp	minus-native	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L28-mlp	minus-native	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L28-mlp	minus-native	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L28-mlp	minus-native	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L28-mlp	minus-native	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L28-mlp	minus-native	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L28-mlp	minus-native	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-L28-mlp	minus-native	18	0.0	0.001162111759185791	-0.002462148666381836	0.001162111759185791	-0.003624260425567627	0.0011894473635667424	-0.003291326373656478	-2.6790622402267372e-05	-0.0003334499551161385	-5.449819786840226e-07	5.159032049895096e-07
T01-D01-restore-L28-mlp	minus-native	19	-0.002462148666381836	0.0004229545593261719	0.04172086715698242	0.002885103225708008	0.04129791259765625	0.0024664742755486913	0.04168196144105483	0.00041777533799292055	-0.0003828531039128391	8.536121663960117e-07	-1.1957394857320391e-06
T01-D01-restore-L28-mlp	minus-native	20	0.04172086715698242	-0.01778942346572876	-0.02304995059967041	-0.05951029062271118	-0.00526052713394165	-0.06284320591007836	0.0003603706218907104	0.0033338130493253404	-0.00562268399966101	-8.977619581629348e-07	1.7862438286553317e-06
T01-D01-restore-L28-mlp	minus-native	21	-0.02304995059967041	0.09985494613647461	-0.12448620796203613	0.12290489673614502	-0.22434115409851074	0.11407863974610688	-0.2006141193139136	0.008824218737392031	-0.023726437785812626	2.0382526461082406e-06	-5.969987845189095e-07
T01-D01-restore-L28-mlp	minus-native	22	-0.12448620796203613	0.22651124000549316	0.01660323143005371	0.3509974479675293	-0.20990800857543945	0.378447365919359	-0.20902371168273826	-0.027446636544983694	-0.0008855181360465508	-3.2814068460229606e-06	1.221243345353451e-06
T01-D01-restore-L28-mlp	minus-native	23	0.01660323143005371	0.43348708748817444	2.5457586646080017	0.4168838560581207	2.1122715771198273	0.44477358382075827	2.1226629093721225	-0.02788956218519989	-0.010389145217249596	-1.655774376496666e-07	-2.1870350456754117e-06
T01-D01-restore-L28-mlp	minus-native	24	2.5457586646080017	2.3415098190307617	3.0434951782226562	-0.20424884557724	0.7019853591918945	0.10964519926096394	0.9213384908856389	-0.313895270464297	-0.21935479509328526	1.2256260930598728e-06	1.6633995409409685e-06
T01-D01-restore-L28-mlp	minus-native	25	3.0434951782226562	2.7100648880004883	2.4712700843811035	-0.33343029022216797	-0.23879480361938477	-0.224691447963894	-0.0231289067249687	-0.10874011634748455	-0.21566418379227198	1.2740892105927992e-06	-1.7131021440852656e-06
T01-D01-restore-L28-mlp	minus-native	26	2.4712700843811035	5.1359076499938965	3.613992691040039	2.664637565612793	-1.5219149589538574	2.7806871048666255	-0.9372510096056066	-0.11605116126181525	-0.5846616015451119	1.6220079826489986e-06	-2.3478031389023712e-06
T01-D01-restore-L28-mlp	minus-native	27	3.613992691040039	3.4898018836975098	3.7813186645507812	-0.1241908073425293	0.2915167808532715	-0.02726263761243075	0.5926361944678018	-0.09692802211234086	-0.3011217927415489	-1.4761775769117635e-07	2.379127018559135e-06
T01-D01-restore-L28-mlp	minus-native	28	3.7813186645507812	3.958902359008789	3.41756534576416	0.1775836944580078	-0.5413370132446289	0.31379952534356814	-0.06521254684036215	-0.13621455306525238	-0.4761229319616962	-1.277820307940547e-06	-1.534442570561012e-06
T01-D01-restore-L28-mlp	minus-native	29	3.41756534576416	6.00943660736084	5.780428886413574	2.5918712615966797	-0.22900772094726562	2.841026408057493	0.32660269655862295	-0.24915777247515808	-0.5556075554190768	2.6260143448086914e-06	-2.862086811661335e-06
T01-D01-restore-L28-mlp	minus-native	30	5.780428886413574	6.402349472045898	5.033439636230469	0.6219205856323242	-1.3689098358154297	0.9536272688182568	-0.5089227756944636	-0.3317043535178603	-0.8599932340172864	-2.3296680722040275e-06	6.173896320349481e-06
T01-D01-restore-L28-mlp	minus-native	31	5.033439636230469	5.013489723205566	5.790488243103027	-0.019949913024902344	0.7769985198974609	0.19021947464394307	1.2828193190343573	-0.21016957683443208	-0.5058171419189479	1.8916558666703942e-07	-3.657217948427327e-06
T01-D01-restore-L28-mlp	minus-native	32	5.790488243103027	6.012613296508789	7.5449934005737305	0.22212505340576172	1.5323801040649414	0.5922875046805416	1.8668792285985403	-0.3701623549825894	-0.3344984759494256	-9.629219041573656e-08	-6.48584173257305e-07
T01-D01-restore-L28-mlp	minus-native	33	7.5449934005737305	7.081867218017578	6.808806419372559	-0.46312618255615234	-0.27306079864501953	0.03664493044502509	0.4435757653539898	-0.4997702489846364	-0.7166346237688183	-8.640165408690947e-07	-1.940230191066483e-06
T01-D01-restore-L28-mlp	minus-native	34	6.808806419372559	5.994539260864258	4.707694053649902	-0.8142671585083008	-1.2868452072143555	0.000905809965005	-0.10992503528317643	-0.8151812915250655	-1.1769183120403472	8.323051759795419e-06	-1.859890832012212e-06
T01-D01-restore-L28-mlp	minus-native	35	4.707694053649902	4.607531547546387	9.65414047241211	-0.10016250610351562	5.046608924865723	0.2529824537611092	0.35357332514788586	-0.35314469051251923	4.693038371840487	-2.6935210561962464e-07	-2.7721226505406094e-06
T01-D01-restore-joint	minus-native	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-joint	minus-native	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-joint	minus-native	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-joint	minus-native	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-joint	minus-native	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-joint	minus-native	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-joint	minus-native	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-joint	minus-native	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-joint	minus-native	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-joint	minus-native	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-joint	minus-native	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-joint	minus-native	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-joint	minus-native	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-joint	minus-native	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-joint	minus-native	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-joint	minus-native	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-joint	minus-native	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-joint	minus-native	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T01-D01-restore-joint	minus-native	18	0.0	0.001162111759185791	-0.002462148666381836	0.001162111759185791	-0.003624260425567627	0.0011894473635667424	-0.003291326373656478	-2.6790622402267372e-05	-0.0003334499551161385	-5.449819786840226e-07	5.159032049895096e-07
T01-D01-restore-joint	minus-native	19	-0.002462148666381836	0.0004229545593261719	0.04172086715698242	0.002885103225708008	0.04129791259765625	0.0024664742755486913	0.04168196144105483	0.00041777533799292055	-0.0003828531039128391	8.536121663960117e-07	-1.1957394857320391e-06
T01-D01-restore-joint	minus-native	20	0.04172086715698242	-0.01778942346572876	-0.02304995059967041	-0.05951029062271118	-0.00526052713394165	-0.06284320591007836	0.0003603706218907104	0.0033338130493253404	-0.00562268399966101	-8.977619581629348e-07	1.7862438286553317e-06
T01-D01-restore-joint	minus-native	21	-0.02304995059967041	0.09985494613647461	-0.12448620796203613	0.12290489673614502	-0.22434115409851074	0.11407863974610688	-0.2006141193139136	0.008824218737392031	-0.023726437785812626	2.0382526461082406e-06	-5.969987845189095e-07
T01-D01-restore-joint	minus-native	22	-0.12448620796203613	0.22651124000549316	0.01660323143005371	0.3509974479675293	-0.20990800857543945	0.378447365919359	-0.20902371168273826	-0.027446636544983694	-0.0008855181360465508	-3.2814068460229606e-06	1.221243345353451e-06
T01-D01-restore-joint	minus-native	23	0.01660323143005371	0.43348708748817444	2.5457586646080017	0.4168838560581207	2.1122715771198273	0.44477358382075827	2.1226629093721225	-0.02788956218519989	-0.010389145217249596	-1.655774376496666e-07	-2.1870350456754117e-06
T01-D01-restore-joint	minus-native	24	2.5457586646080017	2.3415098190307617	3.0434951782226562	-0.20424884557724	0.7019853591918945	0.10964519926096394	0.9213384908856389	-0.313895270464297	-0.21935479509328526	1.2256260930598728e-06	1.6633995409409685e-06
T01-D01-restore-joint	minus-native	25	3.0434951782226562	2.7100648880004883	2.4712700843811035	-0.33343029022216797	-0.23879480361938477	-0.224691447963894	-0.0231289067249687	-0.10874011634748455	-0.21566418379227198	1.2740892105927992e-06	-1.7131021440852656e-06
T01-D01-restore-joint	minus-native	26	2.4712700843811035	2.3362650871276855	0.9960141181945801	-0.13500499725341797	-1.3402509689331055	-0.019243329248973318	-1.0818692077596614	-0.1157636269526256	-0.2583796815882388	1.9589481809467735e-06	-2.079585205261303e-06
T01-D01-restore-joint	minus-native	27	0.9960141181945801	0.7573866844177246	1.1860342025756836	-0.23862743377685547	0.428647518157959	-0.20722313346130572	0.4896181598607902	-0.03140153741598931	-0.06097488349673405	-2.7628995604364603e-06	4.241793902820534e-06
