query_id	layer0	pre	mid	post	increment_attention	increment_mlp	branch_attention	branch_mlp	scale_attention	scale_mlp	remainder_attention	remainder_mlp
T01	23	0.12880682945251465	0.7617168426513672	4.256330281496048	0.6329100131988525	3.494613438844681	0.6943069153290142	3.5650080077858264	-0.06139765050991608	-0.0703907931691749	7.48379754389461e-07	-3.7757719706932313e-06
T01	24	4.256330281496048	4.342695236206055	5.452985525131226	0.08636495471000671	1.110290288925171	0.5435917492652127	1.5292100219277498	-0.4572286766594431	-0.4189219368376492	1.8821042371275354e-06	2.2038350703801335e-06
T01	25	5.452985525131226	4.958869099617004	5.04228675365448	-0.4941164255142212	0.08341765403747559	-0.25993443136500677	0.47804378846535567	-0.234179337441287	-0.39462426022580616	-2.656707927414792e-06	-1.874202073925968e-06
T01	26	5.04228675365448	11.115347385406494	9.470747470855713	6.073060631752014	-1.6445999145507812	6.3476007578530815	-0.345426915675338	-0.2745428039377612	-1.29917280360406	2.677836693387725e-06	-1.9527138328534477e-07
T01	27	9.470747470855713	9.222710609436035	9.159173965454102	-0.24803686141967773	-0.0635366439819336	-0.03801785365233468	0.7707576862391382	-0.21002123645083368	-0.8342927182223847	2.228683490611283e-06	-1.611998687145455e-06
T01	28	9.159173965454102	9.438007354736328	14.594396591186523	0.27883338928222656	5.156389236450195	0.5779327073457268	6.244494950636936	-0.2990990188047092	-1.0881051212897088	-2.992587910116695e-07	-5.928970318591631e-07
T01	29	14.594396591186523	20.5121488571167	16.337966918945312	5.917752265930176	-4.174181938171387	7.050284471087809	-2.1209082806490906	-1.132534019842343	-2.053275616445534	1.8146847095001917e-06	1.958923237843635e-06
T01	30	16.337966918945312	18.46892738342285	16.77667236328125	2.130960464477539	-1.6922550201416016	3.0758223041770494	0.7779965820218684	-0.944862289238116	-2.4702521474747576	4.4953860539598267e-07	5.453112877917832e-07
T01	31	16.77667236328125	16.513943672180176	17.96760082244873	-0.2627286911010742	1.4536571502685547	0.45673458820311563	3.0947822398034583	-0.7194618172759415	-1.641120884577684	-1.4620282483002178e-06	-4.204957219533512e-06
T01	32	17.96760082244873	21.858386993408203	27.040419578552246	3.8907861709594727	5.182032585144043	5.059461192369464	6.716440766835855	-1.1686768532347331	-1.5344056640818018	1.8318247417825617e-06	-2.517610009772353e-06
T01	33	27.040419578552246	25.439298629760742	23.338765144348145	-1.601120948791504	-2.1005334854125977	0.28675972387012394	0.5975996228708902	-1.8878845096978116	-2.698126233145604	3.837036183895748e-06	-6.8751378838882715e-06
T01	34	23.338765144348145	20.516895294189453	15.970565795898438	-2.8218698501586914	-4.546329498291016	-0.040771567989331015	-0.33490493906915075	-2.7811045262221366	-4.211424768561589	6.244052776160913e-06	2.0933972399994616e-07
T01	35	15.970565795898438	15.471597671508789	29.361358642578125	-0.49896812438964844	13.889760971069336	0.6763890572877852	-4.152819948706176	-1.1753571255233015	18.042571196450382	-5.615413212201048e-08	9.723325130828187e-06
T02	0	0.0	-0.015002578496932983	-0.0022777915000915527	-0.015002578496932983	0.01272478699684143	-0.014394355769450584	0.003450625601623819	-0.0006078560467619454	0.00927437317807489	-3.6668072045387134e-07	-2.1178285725120816e-07
