family,task,label,score_mode,metric,cell,cell_label,stratum,n,mean,median,p05,p95,q25,q75,iqr,min,max,status,error_bound,raw_sign,direction,positive_query_count,negative_query_count,unresolved_query_count,positive_query_fraction,negative_query_fraction,unresolved_query_fraction,ci95_low,ci95_high
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,L_given_D,Lnew given D,gold_size_3_appendix,7,-1.0785801104707191,-2.0087011494081715,-8.109972536248353,9.161374249942078,-3.579254900409067,-0.8977274811133249,2.681527419295742,-9.79473212621824,13.207337265376161,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,D_given_L,D given Lnew,all,643,-1.700795899164319,-1.9355121957412251,-14.049845858906256,11.12592075547939,-6.513246840189616,3.1005787116025516,9.613825551792168,-27.862003806715812,31.269762629905568,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,D_given_L,D given Lnew,Lq_hit,223,-2.4611080520464865,-2.50608915081191,-14.022627043897327,10.31165036843192,-7.292493916277245,1.9420404564999068,9.234534372777151,-24.662492627290444,16.89082303711548,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,D_given_L,D given Lnew,Lq_no_hit,420,-1.2971063513245011,-1.3801649589807283,-13.981178972165612,11.369097253551814,-6.284025124230446,3.9209803445199896,10.205005468750436,-27.862003806715812,31.269762629905568,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,D_given_L,D given Lnew,gold_size_0,252,-2.308380055314023,-2.729967183019948,-14.70638858303456,10.614296414629896,-7.23277348702192,2.563166835503784,9.795940322525704,-27.862003806715812,31.269762629905568,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,D_given_L,D given Lnew,gold_size_1,328,-1.7300718051590867,-1.841719484537876,-13.877644400328458,10.904420953556107,-6.213854031194563,2.769536052565938,8.9833900837605,-26.097596634922777,24.28971529084025,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,D_given_L,D given Lnew,gold_size_2plus,63,0.8819613153755126,0.1667811558807415,-10.60416367947135,11.836911849141652,-3.6998727857602915,6.16918424403724,9.869057029797531,-19.249583442414718,14.048158632778836,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,D_given_L,D given Lnew,gold_size_2_appendix,56,0.41711177773746055,-0.04588179579691243,-10.94830790136912,11.278681814412428,-3.879749349454082,5.423001575680249,9.302750925134331,-19.249583442414718,14.048158632778836,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,D_given_L,D given Lnew,gold_size_3_appendix,7,4.600757616479929,4.6281190296478485,-7.71213619604052,13.004553657946476,0.6181078731985608,11.723220262669509,11.105112389470948,-10.599139512513567,13.493667526489084,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CL_minus_PL,CLnew minus PLnew,all,643,-1.960275141735499,-2.332319836670397,-15.651297419632433,13.636799825395379,-7.665514203307353,3.7818375670399575,11.44735177034731,-28.622546499040368,27.177102701300434,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CL_minus_PL,CLnew minus PLnew,Lq_hit,223,-1.503292037554256,-1.4712520476094184,-16.113679162141484,13.863933221780567,-7.830888691017048,4.500391545074283,12.331280236091331,-28.622546499040368,27.177102701300434,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CL_minus_PL,CLnew minus PLnew,Lq_no_hit,420,-2.2029114089555395,-2.665182725553141,-15.413703593775558,13.333870144519588,-7.520235627059023,2.9432229134019554,10.463458540460978,-26.776959067134385,20.365750676361237,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CL_minus_PL,CLnew minus PLnew,gold_size_0,252,-1.8648347447776463,-2.380302103376602,-15.836385705268622,13.769381728755107,-7.602809703123132,3.7739072702893353,11.376716973412467,-22.638036301458484,20.365750676361237,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CL_minus_PL,CLnew minus PLnew,gold_size_1,328,-1.589157403021827,-1.9884221956017463,-13.728060232964031,12.983456328559951,-6.492626524187292,3.9798310460497053,10.472457570236998,-26.776959067134385,25.472663876678666,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CL_minus_PL,CLnew minus PLnew,gold_size_2plus,63,-4.274205273980944,-5.618415730909611,-18.051783514773533,14.27082250919505,-9.997589956412082,0.44448326800474547,10.442073224416827,-28.622546499040368,27.177102701300434,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CL_minus_PL,CLnew minus PLnew,gold_size_2_appendix,56,-4.968546416534461,-5.753411755399352,-18.180505727755527,11.08356742329433,-10.729716596833775,0.02030004787629025,10.750016644710065,-28.622546499040368,27.177102701300434,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CL_minus_PL,CLnew minus PLnew,gold_size_3_appendix,7,1.2805238664471885,-1.9987123993968297,-7.1555777443356,12.611636843447691,-4.277328867851768,6.101036136687778,10.378365004539546,-7.468912581631635,14.783877508486764,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CD_minus_PD,CD minus PD,all,643,-5.231197151753315,-5.205936301695676,-19.3077519077311,8.90462378386561,-10.16382830072293,-0.2743389305223367,9.889489370200593,-33.574003513217775,25.565139649263656,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CD_minus_PD,CD minus PD,Lq_hit,223,-6.436420256924211,-6.4638942718559775,-20.7732432911644,6.8186606492388,-12.848467532881834,-0.9029447343037197,11.945522798578114,-33.207059091978465,25.565139649263656,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CD_minus_PD,CD minus PD,Lq_no_hit,420,-4.591281074484004,-4.5758822029310675,-17.968707256344874,9.071504307536294,-8.95181639705073,-0.11133003980586409,8.840486357244865,-33.574003513217775,24.569232940668904,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CD_minus_PD,CD minus PD,gold_size_0,252,-4.621564681047173,-4.511596925257178,-17.029397100772393,8.668922919692033,-8.77049015725164,-0.0808030946338798,8.689687062617761,-32.243870099047484,24.569232940668904,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CD_minus_PD,CD minus PD,gold_size_1,328,-5.62023223192215,-5.760085652945943,-18.81585025175808,8.158367820316931,-10.905819901288627,-0.9008961368223858,10.004923764466241,-33.574003513217775,25.565139649263656,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CD_minus_PD,CD minus PD,gold_size_2plus,63,-5.644274553698865,-4.811659897134611,-23.56154032188271,12.725495987971172,-11.985987994203436,0.18303546795162795,12.169023462155064,-33.207059091978465,23.280060886756136,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CD_minus_PD,CD minus PD,gold_size_2_appendix,56,-6.686856847305564,-5.3285487836774035,-21.906036184271915,6.1474338099251185,-12.54102229732614,-0.09852575553764531,12.442496541788495,-33.207059091978465,17.298491129541212,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CD_minus_PD,CD minus PD,gold_size_3_appendix,7,2.6963837951547363,0.26547669101379157,-19.340103379212167,21.78697920950317,-4.041878551553811,14.489742624333127,18.53162117588694,-25.566579157245407,23.280060886756136,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CLnew_minus_CLq,CLnew minus CLq,all,643,-3.2572851944607866,-3.7853330191503787,-18.71309560429683,11.852993390731617,-9.402671993258213,2.6518814681284724,12.054553461386686,-25.65094600216592,23.189730363007968,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CLnew_minus_CLq,CLnew minus CLq,Lq_hit,223,-4.724175153477851,-5.537661064949987,-20.914643725252173,11.061787566980641,-10.68277640544358,1.3066720951780457,11.989448500621625,-25.437113288295706,22.651538811343194,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CLnew_minus_CLq,CLnew minus CLq,Lq_no_hit,420,-2.478436478125536,-2.8422031208684935,-17.60044526080388,11.990661282762817,-8.292828667024155,3.0465784544166823,11.339407121440837,-25.65094600216592,23.189730363007968,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CLnew_minus_CLq,CLnew minus CLq,gold_size_0,252,-2.233482086838736,-2.0814674258753065,-17.632653860365224,11.55454681118535,-8.292828667024155,3.6179464845665077,11.910775151590663,-23.594993188928903,23.1808630532775,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CLnew_minus_CLq,CLnew minus CLq,gold_size_1,328,-3.9178619261066894,-4.453485478527554,-20.854996985428738,11.91268275490012,-9.936511450710679,2.3923773860741733,12.328888836784852,-25.437113288295706,23.189730363007968,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CLnew_minus_CLq,CLnew minus CLq,gold_size_2plus,63,-3.913304482411585,-4.188104429686,-19.06876517001192,9.429307022508734,-9.246216981249717,0.6475001942822622,9.893717175531979,-25.65094600216592,22.651538811343194,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CLnew_minus_CLq,CLnew minus CLq,gold_size_2_appendix,56,-4.485277118566076,-4.277439846349914,-20.030413516653162,7.848267891059173,-10.245358680635922,-0.4006313929733185,9.844727287662604,-25.65094600216592,22.651538811343194,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CLnew_minus_CLq,CLnew minus CLq,gold_size_3_appendix,7,0.6624766068243483,-4.136726924800328,-8.794660835240133,18.032356949858624,-7.139068003022636,5.124955387904974,12.26402339092761,-8.900407908960766,21.702696311766857,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CLDnew_minus_CLqD,CLDnew minus CLqD,all,643,-0.6857110881770075,-0.7131124892848675,-10.350406785955073,9.406421606872714,-4.273034553819052,2.6345156076645644,6.907550161483616,-25.71754298992942,21.200317693201384,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CLDnew_minus_CLqD,CLDnew minus CLqD,Lq_hit,223,-1.702360397004899,-1.5616638315496587,-11.348080968096323,7.765135510867083,-5.932541332954145,1.5107708101783857,7.44331214313253,-25.71754298992942,21.200317693201384,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CLDnew_minus_CLqD,CLDnew minus CLqD,Lq_no_hit,420,-0.145918717061246,-0.2887479485948248,-9.601341663076195,9.491370420627016,-3.6584406381824426,3.51692377740768,7.175364415590122,-19.325746548208137,18.006604649230866,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_0,252,-0.5117256685773537,-0.3880978394415209,-10.337304163048419,9.080882135279138,-4.1522555317268495,2.819987562342872,6.9722430940697215,-19.325746548208137,15.462518849246393,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_1,328,-0.8468415398001168,-1.2466301464538034,-9.916096724602783,9.022250635074561,-4.5754737867034905,2.5130030466031634,7.088476833306654,-25.71754298992942,19.259300345173404,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_2plus,63,-0.5427513676489588,-0.6531834124387998,-11.189078396985444,10.126947935819262,-3.835893934592672,2.2524278320845568,6.088321766677229,-16.295697998879703,21.200317693201384,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_2_appendix,56,-0.8937465655176279,-0.647558919344732,-12.117256231911668,8.628144907689366,-3.952527844827756,2.187345563568929,6.139873408396685,-16.295697998879703,13.121170187778986,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/4,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_3_appendix,7,2.2652102153003955,-0.6531834124387998,-3.6629299693171182,15.831535937421073,-1.7684841676020842,1.5125861939314866,3.281070361533571,-4.178866826318622,21.200317693201384,defined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,L,Lnew,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,L,Lnew,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,L,Lnew,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,L,Lnew,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,L,Lnew,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,L,Lnew,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,L,Lnew,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,L,Lnew,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,D,D,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,D,D,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,D,D,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,D,D,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,D,D,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,D,D,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,D,D,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,D,D,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,LD,Lnew+D,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,LD,Lnew+D,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,LD,Lnew+D,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,LD,Lnew+D,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,LD,Lnew+D,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,LD,Lnew+D,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,LD,Lnew+D,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,LD,Lnew+D,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,LxD,Lnew x D,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,LxD,Lnew x D,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,LxD,Lnew x D,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,LxD,Lnew x D,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,LxD,Lnew x D,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,LxD,Lnew x D,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,LxD,Lnew x D,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,LxD,Lnew x D,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,L_given_D,Lnew given D,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,L_given_D,Lnew given D,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,L_given_D,Lnew given D,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,L_given_D,Lnew given D,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,L_given_D,Lnew given D,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,L_given_D,Lnew given D,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,L_given_D,Lnew given D,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,L_given_D,Lnew given D,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,D_given_L,D given Lnew,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,D_given_L,D given Lnew,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,D_given_L,D given Lnew,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,D_given_L,D given Lnew,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,D_given_L,D given Lnew,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,D_given_L,D given Lnew,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,D_given_L,D given Lnew,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,D_given_L,D given Lnew,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CL_minus_PL,CLnew minus PLnew,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CL_minus_PL,CLnew minus PLnew,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CL_minus_PL,CLnew minus PLnew,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CL_minus_PL,CLnew minus PLnew,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CL_minus_PL,CLnew minus PLnew,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CL_minus_PL,CLnew minus PLnew,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CL_minus_PL,CLnew minus PLnew,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CL_minus_PL,CLnew minus PLnew,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CD_minus_PD,CD minus PD,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CD_minus_PD,CD minus PD,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CD_minus_PD,CD minus PD,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CD_minus_PD,CD minus PD,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CD_minus_PD,CD minus PD,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CD_minus_PD,CD minus PD,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CD_minus_PD,CD minus PD,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CD_minus_PD,CD minus PD,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CLnew_minus_CLq,CLnew minus CLq,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CLnew_minus_CLq,CLnew minus CLq,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CLnew_minus_CLq,CLnew minus CLq,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CLnew_minus_CLq,CLnew minus CLq,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CLnew_minus_CLq,CLnew minus CLq,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CLnew_minus_CLq,CLnew minus CLq,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CLnew_minus_CLq,CLnew minus CLq,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CLnew_minus_CLq,CLnew minus CLq,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CLDnew_minus_CLqD,CLDnew minus CLqD,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CLDnew_minus_CLqD,CLDnew minus CLqD,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CLDnew_minus_CLqD,CLDnew minus CLqD,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/Region/5,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,L,Lnew,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,L,Lnew,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,L,Lnew,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,L,Lnew,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,L,Lnew,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,L,Lnew,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,L,Lnew,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,L,Lnew,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,D,D,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,D,D,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,D,D,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,D,D,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,D,D,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,D,D,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,D,D,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
